Subpartida Arancelaria,Descripción Arancelaria,CIIU Rev. 4 A.C (2021),División,Grupo,Clase,Descripción
5305999090,"Las demás fibras textiles vegetales, no expresadas ni comprendidas en otras partidas, en bruto o trabajadas, pero sin hilar, estopas y desperdicios de estas fibras (incluidos los desperdicios de hilados e hilachas)",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306100000,Hilados de lino sencillos,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306100010,"Hilados de lino sencillos, sin acondicionar para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306100020,"Hilados de lino sencillos, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306200000,Hilados de lino retorcidos o cableados,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306200010,"Hilados de lino retorcidos o cableados, sin acondicionar para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306200020,"Hilados de lino retorcidos o cableados, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306201000,"Hilados de lino retorcidos o cableados, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5306209000,Los demás hilados de lino retorcidos o cableados,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5307100000,Hilados sencillos de yute o demás fibras textiles del liber de la partida 53.03,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5307200000,Hilados retorcidos o cableados de yute y demás fibras textiles del liber de la partida 53.03,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308100000,Hilados de coco,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308200000,Hilados de cáñamo,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308300000,Hilados de papel,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308900000,Los demás hilados de las demás fibras textiles vegetales,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308900011,"Hilados de ramio, sin acondicionar para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308900012,"Hilados de ramio, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5308900090,Los demás hilados de las demás fibras textiles vegetales,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5309110000,"Tejidos de lino crudos o blanqueados, con un contenido de lino superior o igual a 85% en peso",1312.0,,,1312.0,Tejeduría de productos textiles
5309190000,"Los demás tejidos de lino, con un contenido de lino superior o igual a 85% en peso",1312.0,,,1312.0,Tejeduría de productos textiles
5309210000,"Tejidos de lino crudos o blanqueados, con un contenido de lino inferior a 85% en peso",1312.0,,,1312.0,Tejeduría de productos textiles
5309290000,Los demás tejidos de lino con un contenido de lino inferior a 85% en peso,1312.0,,,1312.0,Tejeduría de productos textiles
5310100000,Tejidos crudos de yute y demás fibras textiles del liber de la partida 53.03,1312.0,,,1312.0,Tejeduría de productos textiles
5310900000,Los demás tejidos de yute y de otras fibras textiles del liber de la partida 53.03,1312.0,,,1312.0,Tejeduría de productos textiles
5311000000,Tejidos de las demás fibras textiles vegetales; tejidos de hilados papel,1312.0,,,1312.0,Tejeduría de productos textiles
5401101000,"Hilo de coser de filamentos sintéticos, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401109000,Los demás hilos de coser de filamentos sintéticos,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401109010,Hilo de coser de filamentos sintéticos de poliuretano,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401109020,Hilo de coser de filamentos sintéticos de derivados vinílicos,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401109090,Los demás hilos de coser de filamentos sintéticos,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401201000,"Hilo de coser de filamentos artificiales, acondicionados para la venta al por menor",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5401209000,Los demás hilos de coser de filamentos artificiales,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402100000,"Hilados de alta tenacidad de nailon o de otras poliamidas, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402100010,"Hilados de alta tenacidad de nailon 6,6 sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402100090,Los demás hilados de alta tenacidad de nailon o demás poliamidas,2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402101000,"Hilados de alta tenacidad de nailon 6,6 sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402109000,"Los demás hilados de alta tenacidad de nailon o demás poliamidas, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402110000,"Hilados de alta tenacidad de aramidas, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402191000,"Hilados de alta tenacidad de nailon 6,6, sin acondicionar para
la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402199000,Los demás hilados de alta tenacidad de nailon o demás poliamidas,2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402200000,"Hilados de alta tenacidad de poliésteres, incluso texturados, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402310000,"Hilados texturados de nailon o de otras poliamidas, de título inferior o igual a 50 tex por hilado sencillo, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402320000,"Hilados texturados de nailon o de otras poliamidas, de título superior a 50 tex por hilado sencillo, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402330000,"Hilados texturados de poliéster, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402340000,"Hilados texturados de polipropileno, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402390000,"Los demás hilados texturados de filamentos sintéticos, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402390010,"Hilados texturados de derivados vinílicos, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402390090,"Los demás hilados texturados de filamentos sintéticos, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402410000,"Los demás hilados sencillos de nailon o de otras poliamidas, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402420000,"Los demás hilados sencillos de poliésteres parcialmente orientados, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402430000,"Los demás hilados sencillos de otros poliésteres, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402440000,"Los demás hilados sencillos de elastómeros, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402440010,"Los demás hilados sencillos de poliuretano, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402440090,"Los demás hilados sencillos de elastómeros, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402450000,"Los demás hilados sencillos de nailon o demás poliamidas, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402460000,"Los demás hilados sencillos de poliésteres parcialmente orientados, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402470000,"Los demás hilados sencillos de poliésteres, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402480000,"Los demás hilados sencillos de polipropileno, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402490010,"Hilados sencillos de poliuretano, sin torsión o con una torsión inferior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402490020,"Hilados sencillos de derivados vinílicos, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402490090,"Los demás hilados sencillos de filamentos sintéticos, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402491000,"Hilados sencillos de poliuretano, sin torsión o con una torsión inferior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402499000,"Los demás hilados sencillos de filamentos sintéticos, sin torsión o con una torsión inferior o igual a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402510000,"Los demás hilados sencillos de nailon o de otras poliamidas, con una torsión superior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402520000,"Los demás hilados sencillos de poliésteres, con una torsión superior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402530000,Los demás hilados sencillos con una torsión superior a 50 vueltas por metro de polipropileno,2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402590000,"Los demás hilados sencillos de filamentos sintéticos, con una torsión superior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402590010,"Los demás hilados sencillos de derivados vinílicos, con una torsión superior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402590090,"Los demás hilados sencillos de filamentos sintéticos, con una torsión superior a 50 vueltas por metro",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5402610000,"Los demás hilados de nailon o demás poliamidas, torcidos o cableados",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402620000,"Los demás hilados de poliéster, torcidos o cableados",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402630000,Los demás hilados retorcidos o cableados de polipropileno,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402690000,Los demás hilados retorcidos o cableados,1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402690010,"Los demás hilados de derivados vinílicos, torcidos o cableados",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5402690090,"Los demás hilados torcidos o cableados de filamentos sintéticos (excepto el hilo de coser), sin acondicionar para la venta al por menor, incluidos los monofilamentos sintéticos de menos de 67 decitex",1311.0,,,1311.0,Preparación e hilatura de fibras textiles
5403100000,"Hilados de alta tenacidad de rayón viscosa, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5403200000,"Hilados texturados de filamentos artificiales, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5403310000,"Hilados sencillos, de rayón viscosa, sin torsión o con una torsión inferior o igual a 120 vueltas por metro, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
5403320000,"Hilados sencillos de rayón viscosa con una torsión superior a 120 vueltas por metro, sin acondicionar para la venta al por menor",2030.0,,203.0,2030.0,Fabricación de fibras sintéticas y artificiales
